global_sales_in_millions,na_sales_in_millions,pal_sales_in_millions,japan_sales_in_millions,other_sales_in_millions,total_shipped_in_millions,game_id
0.03,0.0,0.0,0.03,0.0,0.0,12132
0.03,0.0,0.03,0.0,0.0,0.0,12133
0.03,0.03,0.0,0.0,0.0,0.0,12134
0.03,0.03,0.0,0.0,0.0,0.0,12135
0.03,0.0,0.03,0.0,0.0,0.0,12136
0.03,0.02,0.01,0.0,0.0,0.0,12137
0.03,0.0,0.03,0.0,0.0,0.0,12138
0.03,0.02,0.01,0.0,0.0,0.0,12139
0.03,0.03,0.0,0.0,0.01,0.0,12140
0.03,0.02,0.01,0.0,0.0,0.0,12141
0.03,0.02,0.01,0.0,0.0,0.0,12142
0.03,0.02,0.01,0.0,0.0,0.0,12143
0.03,0.02,0.01,0.0,0.0,0.0,12144
0.03,0.02,0.01,0.0,0.0,0.0,12145
0.0,0.0,0.0,0.0,0.0,0.03,12146
0.03,0.03,0.0,0.0,0.0,0.0,12147
0.03,0.03,0.0,0.0,0.0,0.0,12148
0.03,0.01,0.02,0.0,0.0,0.0,12149
0.03,0.02,0.0,0.0,0.01,0.0,12150
0.03,0.02,0.01,0.0,0.01,0.0,12151
0.03,0.02,0.01,0.0,0.0,0.0,12152
0.03,0.0,0.02,0.0,0.0,0.0,12153
0.03,0.03,0.0,0.0,0.0,0.0,12154
0.03,0.02,0.01,0.0,0.0,0.0,12155
0.03,0.02,0.01,0.0,0.0,0.0,12156
0.03,0.02,0.01,0.0,0.0,0.0,12157
0.03,0.0,0.03,0.0,0.0,0.0,12158
0.03,0.01,0.01,0.0,0.0,0.0,12159
0.03,0.01,0.01,0.0,0.0,0.0,12160
0.03,0.02,0.0,0.0,0.01,0.0,12161
0.03,0.02,0.01,0.0,0.0,0.0,12162
0.03,0.02,0.01,0.0,0.0,0.0,12163
0.03,0.02,0.01,0.0,0.0,0.0,12164
0.03,0.02,0.01,0.0,0.0,0.0,12165
0.03,0.0,0.0,0.03,0.0,0.0,12166
0.03,0.01,0.01,0.0,0.0,0.0,12167
0.03,0.02,0.0,0.0,0.0,0.0,12168
0.03,0.02,0.0,0.0,0.0,0.0,12169
0.03,0.02,0.01,0.0,0.0,0.0,12170
0.03,0.0,0.02,0.0,0.0,0.0,12171
0.02,0.02,0.01,0.0,0.0,0.0,12172
0.02,0.02,0.01,0.0,0.0,0.0,12173
0.02,0.02,0.0,0.0,0.0,0.0,12174
0.02,0.02,0.0,0.0,0.0,0.0,12175
0.02,0.02,0.0,0.0,0.0,0.0,12176
0.02,0.01,0.01,0.0,0.0,0.0,12177
0.02,0.0,0.02,0.0,0.0,0.0,12178
0.02,0.01,0.01,0.0,0.0,0.0,12179
0.02,0.02,0.01,0.0,0.0,0.0,12180
0.02,0.01,0.01,0.0,0.0,0.0,12181
0.02,0.02,0.0,0.0,0.0,0.0,12182
0.02,0.0,0.0,0.02,0.0,0.0,12183
0.02,0.02,0.0,0.0,0.0,0.0,12184
0.02,0.02,0.0,0.0,0.0,0.0,12185
0.02,0.02,0.01,0.0,0.0,0.0,12186
0.02,0.02,0.0,0.0,0.0,0.0,12187
0.02,0.0,0.02,0.0,0.0,0.0,12188
0.02,0.02,0.0,0.0,0.0,0.0,12189
0.02,0.0,0.02,0.0,0.0,0.0,12190
0.02,0.02,0.0,0.0,0.0,0.0,12191
0.02,0.02,0.0,0.0,0.0,0.0,12192
0.02,0.02,0.0,0.0,0.0,0.0,12193
0.02,0.01,0.01,0.0,0.0,0.0,12194
0.02,0.0,0.02,0.0,0.0,0.0,12195
0.02,0.0,0.02,0.0,0.0,0.0,12196
0.02,0.0,0.02,0.0,0.0,0.0,12197
0.02,0.0,0.02,0.0,0.0,0.0,12198
0.02,0.0,0.02,0.0,0.0,0.0,12199
0.02,0.0,0.02,0.0,0.0,0.0,12200
0.02,0.0,0.02,0.0,0.0,0.0,12201
0.02,0.02,0.0,0.0,0.0,0.0,12202
0.02,0.02,0.0,0.0,0.0,0.0,12203
0.02,0.01,0.01,0.0,0.0,0.0,12204
0.02,0.02,0.0,0.0,0.0,0.0,12205
0.02,0.01,0.01,0.0,0.0,0.0,12206
0.02,0.01,0.01,0.0,0.0,0.0,12207
0.02,0.02,0.0,0.0,0.0,0.0,12208
0.02,0.0,0.02,0.0,0.0,0.0,12209
0.02,0.02,0.0,0.0,0.0,0.0,12210
0.02,0.01,0.01,0.0,0.0,0.0,12211
0.02,0.0,0.02,0.0,0.0,0.0,12212
0.02,0.0,0.02,0.0,0.0,0.0,12213
0.02,0.02,0.0,0.0,0.0,0.0,12214
0.02,0.02,0.0,0.0,0.0,0.0,12215
0.02,0.01,0.0,0.0,0.0,0.0,12216
0.02,0.02,0.0,0.0,0.0,0.0,12217
0.02,0.02,0.0,0.0,0.0,0.0,12218
0.02,0.0,0.02,0.0,0.0,0.0,12219
0.02,0.0,0.0,0.02,0.0,0.0,12220
0.02,0.01,0.01,0.0,0.0,0.0,12221
0.02,0.01,0.0,0.0,0.0,0.0,12222
0.02,0.0,0.02,0.0,0.0,0.0,12223
0.02,0.02,0.0,0.0,0.0,0.0,12224
0.02,0.01,0.01,0.0,0.0,0.0,12225
0.02,0.02,0.0,0.0,0.0,0.0,12226
0.02,0.0,0.0,0.02,0.0,0.0,12227
0.02,0.01,0.0,0.0,0.0,0.0,12228
0.02,0.01,0.0,0.0,0.0,0.0,12229
0.02,0.0,0.02,0.0,0.0,0.0,12230
0.02,0.0,0.01,0.0,0.0,0.0,12231
0.02,0.01,0.0,0.0,0.0,0.0,12232
0.02,0.01,0.0,0.0,0.0,0.0,12233
0.02,0.01,0.0,0.0,0.0,0.0,12234
0.02,0.02,0.0,0.0,0.0,0.0,12235
0.02,0.02,0.0,0.0,0.0,0.0,12236
0.02,0.01,0.0,0.0,0.0,0.0,12237
0.02,0.0,0.0,0.02,0.0,0.0,12238
0.02,0.01,0.0,0.0,0.0,0.0,12239
0.02,0.0,0.02,0.0,0.0,0.0,12240
0.02,0.0,0.02,0.0,0.0,0.0,12241
0.02,0.01,0.0,0.0,0.0,0.0,12242
0.02,0.01,0.0,0.0,0.0,0.0,12243
0.02,0.01,0.0,0.0,0.0,0.0,12244
0.02,0.01,0.0,0.0,0.0,0.0,12245
0.02,0.0,0.01,0.0,0.0,0.0,12246
0.02,0.01,0.0,0.0,0.0,0.0,12247
0.02,0.0,0.01,0.0,0.0,0.0,12248
0.02,0.01,0.0,0.0,0.0,0.0,12249
0.02,0.01,0.0,0.0,0.0,0.0,12250
0.02,0.01,0.0,0.0,0.0,0.0,12251
0.02,0.01,0.0,0.0,0.0,0.0,12252
0.02,0.01,0.01,0.0,0.0,0.0,12253
0.02,0.0,0.01,0.0,0.0,0.0,12254
0.02,0.0,0.01,0.0,0.0,0.0,12255
0.02,0.01,0.0,0.0,0.0,0.0,12256
0.02,0.0,0.01,0.0,0.0,0.0,12257
0.02,0.01,0.01,0.0,0.0,0.0,12258
0.02,0.01,0.0,0.0,0.0,0.0,12259
0.01,0.0,0.01,0.0,0.0,0.0,12260
0.01,0.01,0.0,0.0,0.0,0.0,12261
0.01,0.0,0.01,0.0,0.0,0.0,12262
0.01,0.0,0.01,0.0,0.0,0.0,12263
0.01,0.01,0.0,0.0,0.0,0.0,12264
0.01,0.01,0.01,0.0,0.0,0.0,12265
0.01,0.01,0.0,0.0,0.0,0.0,12266
0.01,0.01,0.0,0.0,0.0,0.0,12267
0.01,0.0,0.01,0.0,0.0,0.0,12268
0.01,0.0,0.01,0.0,0.0,0.0,12269
0.01,0.01,0.0,0.0,0.0,0.0,12270
0.01,0.01,0.0,0.0,0.0,0.0,12271
0.01,0.01,0.0,0.0,0.0,0.0,12272
0.01,0.0,0.0,0.01,0.0,0.0,12273
0.01,0.0,0.01,0.0,0.0,0.0,12274
0.01,0.01,0.0,0.0,0.0,0.0,12275
0.01,0.01,0.0,0.0,0.0,0.0,12276
0.01,0.0,0.01,0.0,0.0,0.0,12277
0.01,0.01,0.0,0.0,0.0,0.0,12278
0.01,0.01,0.0,0.0,0.0,0.0,12279
0.01,0.0,0.01,0.0,0.0,0.0,12280
0.01,0.01,0.0,0.0,0.0,0.0,12281
0.01,0.0,0.01,0.0,0.0,0.0,12282
0.01,0.01,0.0,0.0,0.0,0.0,12283
0.01,0.0,0.01,0.0,0.0,0.0,12284
0.01,0.01,0.0,0.0,0.0,0.0,12285
0.01,0.01,0.0,0.0,0.0,0.0,12286
0.01,0.0,0.0,0.01,0.0,0.0,12287
0.01,0.01,0.0,0.0,0.0,0.0,12288
0.01,0.0,0.01,0.0,0.0,0.0,12289
0.01,0.01,0.0,0.0,0.0,0.0,12290
0.01,0.01,0.0,0.0,0.0,0.0,12291
0.01,0.0,0.01,0.0,0.0,0.0,12292
0.01,0.0,0.01,0.0,0.0,0.0,12293
0.01,0.01,0.0,0.0,0.0,0.0,12294
0.01,0.01,0.0,0.0,0.0,0.0,12295
0.01,0.0,0.01,0.0,0.0,0.0,12296
0.01,0.0,0.01,0.0,0.0,0.0,12297
0.01,0.01,0.0,0.0,0.0,0.0,12298
0.01,0.0,0.01,0.0,0.0,0.0,12299
0.01,0.0,0.01,0.0,0.0,0.0,12300
0.01,0.0,0.01,0.0,0.0,0.0,12301
0.01,0.0,0.01,0.0,0.0,0.0,12302
0.01,0.01,0.0,0.0,0.0,0.0,12303
0.01,0.01,0.0,0.0,0.0,0.0,12304
0.01,0.01,0.0,0.0,0.0,0.0,12305
0.01,0.0,0.0,0.0,0.0,0.0,12306
0.01,0.0,0.0,0.01,0.0,0.0,12307
0.01,0.01,0.0,0.0,0.0,0.0,12308
0.01,0.0,0.0,0.0,0.0,0.0,12309
0.01,0.01,0.0,0.0,0.0,0.0,12310
0.01,0.0,0.0,0.01,0.0,0.0,12311
0.01,0.01,0.0,0.0,0.0,0.0,12312
0.01,0.01,0.0,0.0,0.0,0.0,12313
0.01,0.01,0.0,0.0,0.0,0.0,12314
0.01,0.0,0.01,0.0,0.0,0.0,12315
0.01,0.0,0.01,0.0,0.0,0.0,12316
0.01,0.01,0.0,0.0,0.0,0.0,12317
0.01,0.01,0.0,0.0,0.0,0.0,12318
0.01,0.01,0.0,0.0,0.0,0.0,12319
0.01,0.01,0.0,0.0,0.0,0.0,12320
0.01,0.0,0.0,0.01,0.0,0.0,12321
0.01,0.0,0.0,0.01,0.0,0.0,12322
0.01,0.0,0.01,0.0,0.0,0.0,12323
0.01,0.01,0.0,0.0,0.0,0.0,12324
0.01,0.0,0.01,0.0,0.0,0.0,12325
0.01,0.01,0.0,0.0,0.0,0.0,12326
0.01,0.01,0.0,0.0,0.0,0.0,12327
0.01,0.01,0.0,0.0,0.0,0.0,12328
0.01,0.01,0.0,0.0,0.0,0.0,12329
0.01,0.01,0.0,0.0,0.0,0.0,12330
0.01,0.01,0.0,0.0,0.0,0.0,12331
0.01,0.01,0.0,0.0,0.0,0.0,12332
0.01,0.0,0.01,0.0,0.0,0.0,12333
0.01,0.01,0.0,0.0,0.0,0.0,12334
0.01,0.01,0.0,0.0,0.0,0.0,12335
0.01,0.0,0.0,0.01,0.0,0.0,12336
0.01,0.01,0.0,0.0,0.0,0.0,12337
0.01,0.0,0.01,0.0,0.0,0.0,12338
0.01,0.0,0.0,0.01,0.0,0.0,12339
0.01,0.01,0.0,0.0,0.0,0.0,12340
0.01,0.0,0.0,0.0,0.0,0.0,12341
0.01,0.0,0.01,0.0,0.0,0.0,12342
0.01,0.01,0.0,0.0,0.0,0.0,12343
0.01,0.0,0.01,0.0,0.0,0.0,12344
0.01,0.0,0.0,0.0,0.0,0.0,12345
0.01,0.0,0.0,0.0,0.0,0.0,12346
0.01,0.0,0.0,0.01,0.0,0.0,12347
0.0,0.0,0.0,0.0,0.0,0.0,12348
0.0,0.0,0.0,0.0,0.0,0.0,12349
0.0,0.0,0.0,0.0,0.0,0.0,12350
0.0,0.0,0.0,0.0,0.0,0.0,12351
0.0,0.0,0.0,0.0,0.0,0.0,12352
0.0,0.0,0.0,0.0,0.0,0.0,12353
0.0,0.0,0.0,0.0,0.0,0.0,12354
0.0,0.0,0.0,0.0,0.0,0.0,12355
0.0,0.0,0.0,0.0,0.0,0.0,12356
0.0,0.0,0.0,0.0,0.0,0.0,12357
0.0,0.0,0.0,0.0,0.0,0.0,12358
0.0,0.0,0.0,0.0,0.0,0.0,12359
0.0,0.0,0.0,0.0,0.0,0.0,12360
0.0,0.0,0.0,0.0,0.0,0.0,12361
0.0,0.0,0.0,0.0,0.0,0.0,12362
0.0,0.0,0.0,0.0,0.0,0.0,12363
0.0,0.0,0.0,0.0,0.0,0.0,12364
0.0,0.0,0.0,0.0,0.0,0.0,12365
0.0,0.0,0.0,0.0,0.0,0.0,12366
0.0,0.0,0.0,0.0,0.0,0.0,12367
0.0,0.0,0.0,0.0,0.0,0.0,12368
0.0,0.0,0.0,0.0,0.0,0.0,12369
0.0,0.0,0.0,0.0,0.0,0.0,12370
0.0,0.0,0.0,0.0,0.0,0.0,12371
0.0,0.0,0.0,0.0,0.0,0.0,12372
0.0,0.0,0.0,0.0,0.0,0.0,12373
0.0,0.0,0.0,0.0,0.0,0.0,12374
0.0,0.0,0.0,0.0,0.0,0.0,12375
0.0,0.0,0.0,0.0,0.0,0.0,12376
0.0,0.0,0.0,0.0,0.0,0.0,12377
0.0,0.0,0.0,0.0,0.0,0.0,12378
0.0,0.0,0.0,0.0,0.0,0.0,12379
0.0,0.0,0.0,0.0,0.0,0.0,12380
0.0,0.0,0.0,0.0,0.0,0.0,12381
0.0,0.0,0.0,0.0,0.0,0.0,12382
0.0,0.0,0.0,0.0,0.0,0.0,12383
0.0,0.0,0.0,0.0,0.0,0.0,12384
0.0,0.0,0.0,0.0,0.0,0.0,12385
0.0,0.0,0.0,0.0,0.0,0.0,12386
0.0,0.0,0.0,0.0,0.0,0.0,12387
0.0,0.0,0.0,0.0,0.0,0.0,12388
0.0,0.0,0.0,0.0,0.0,0.0,12389
0.0,0.0,0.0,0.0,0.0,0.0,12390
0.0,0.0,0.0,0.0,0.0,0.0,12391
0.0,0.0,0.0,0.0,0.0,0.0,12392
0.0,0.0,0.0,0.0,0.0,0.0,12393
0.0,0.0,0.0,0.0,0.0,0.0,12394
0.0,0.0,0.0,0.0,0.0,0.0,12395
0.0,0.0,0.0,0.0,0.0,0.0,12396
0.0,0.0,0.0,0.0,0.0,0.0,12397
0.0,0.0,0.0,0.0,0.0,0.0,12398
0.0,0.0,0.0,0.0,0.0,0.0,12399
0.0,0.0,0.0,0.0,0.0,0.0,12400
0.0,0.0,0.0,0.0,0.0,0.0,12401
0.0,0.0,0.0,0.0,0.0,0.0,12402
0.0,0.0,0.0,0.0,0.0,0.0,12403
0.0,0.0,0.0,0.0,0.0,0.0,12404
0.0,0.0,0.0,0.0,0.0,0.0,12405
0.0,0.0,0.0,0.0,0.0,0.0,12406
0.0,0.0,0.0,0.0,0.0,0.0,12407
0.0,0.0,0.0,0.0,0.0,0.0,12408
0.0,0.0,0.0,0.0,0.0,0.0,12409
0.0,0.0,0.0,0.0,0.0,0.0,12410
0.0,0.0,0.0,0.0,0.0,0.0,12411
0.0,0.0,0.0,0.0,0.0,0.0,12412
0.0,0.0,0.0,0.0,0.0,0.0,12413
0.0,0.0,0.0,0.0,0.0,0.0,12414
0.0,0.0,0.0,0.0,0.0,0.0,12415
0.0,0.0,0.0,0.0,0.0,0.0,12416
0.0,0.0,0.0,0.0,0.0,0.0,12417
0.0,0.0,0.0,0.0,0.0,0.0,12418
0.0,0.0,0.0,0.0,0.0,0.0,12419
0.0,0.0,0.0,0.0,0.0,0.0,12420
0.0,0.0,0.0,0.0,0.0,0.0,12421
0.0,0.0,0.0,0.0,0.0,0.0,12422
0.0,0.0,0.0,0.0,0.0,0.0,12423
0.0,0.0,0.0,0.0,0.0,0.0,12424
0.0,0.0,0.0,0.0,0.0,0.0,12425
0.0,0.0,0.0,0.0,0.0,0.0,12426
0.0,0.0,0.0,0.0,0.0,0.0,12427
0.0,0.0,0.0,0.0,0.0,368.04,12428
0.0,0.0,0.0,0.0,0.0,154.0,12429
0.0,0.0,0.0,0.0,0.0,82.0,12430
0.0,0.0,0.0,0.0,0.0,65.0,12431
0.0,0.0,0.0,0.0,0.0,58.62,12432
0.0,0.0,0.0,0.0,0.0,57.1,12433
0.0,0.0,0.0,0.0,0.0,50.0,12434
0.0,0.0,0.0,0.0,0.0,50.0,12435
0.0,0.0,0.0,0.0,0.0,46.43,12436
0.0,0.0,0.0,0.0,0.0,32.0,12437
0.0,0.0,0.0,0.0,0.0,31.38,12438
0.0,0.0,0.0,0.0,0.0,30.0,12439
0.0,0.0,0.0,0.0,0.0,30.0,12440
0.0,0.0,0.0,0.0,0.0,28.2,12441
0.0,0.0,0.0,0.0,0.0,28.0,12442
0.0,0.0,0.0,0.0,0.0,23.86,12443
0.0,0.0,0.0,0.0,0.0,23.1,12444
0.0,0.0,0.0,0.0,0.0,19.1,12445
0.0,0.0,0.0,0.0,0.0,19.02,12446
0.0,0.0,0.0,0.0,0.0,17.67,12447
0.0,0.0,0.0,0.0,0.0,17.0,12448
0.0,0.0,0.0,0.0,0.0,16.49,12449
0.0,0.0,0.0,0.0,0.0,16.22,12450
0.0,0.0,0.0,0.0,0.0,16.2,12451
0.0,0.0,0.0,0.0,0.0,15.64,12452
0.0,0.0,0.0,0.0,0.0,15.22,12453
0.0,0.0,0.0,0.0,0.0,14.64,12454
0.0,0.0,0.0,0.0,0.0,14.34,12455
0.0,0.0,0.0,0.0,0.0,14.0,12456
0.0,0.0,0.0,0.0,0.0,13.0,12457
0.0,0.0,0.0,0.0,0.0,12.8,12458
0.0,0.0,0.0,0.0,0.0,12.72,12459
0.0,0.0,0.0,0.0,0.0,12.58,12460
0.0,0.0,0.0,0.0,0.0,12.49,12461
0.0,0.0,0.0,0.0,0.0,12.4,12462
0.0,0.0,0.0,0.0,0.0,12.15,12463
0.0,0.0,0.0,0.0,0.0,12.0,12464
0.0,0.0,0.0,0.0,0.0,12.0,12465
0.0,0.0,0.0,0.0,0.0,10.8,12466
0.0,0.0,0.0,0.0,0.0,9.9,12467
0.0,0.0,0.0,0.0,0.0,9.9,12468
0.0,0.0,0.0,0.0,0.0,8.89,12469
8.88,5.1,2.83,0.1,0.85,0.0,12470
0.0,0.0,0.0,0.0,0.0,8.6,12471
0.0,0.0,0.0,0.0,0.0,8.6,12472
0.0,0.0,0.0,0.0,0.0,8.52,12473
8.48,2.91,3.97,0.27,1.34,0.0,12474
0.0,0.0,0.0,0.0,0.0,8.0,12475
0.0,0.0,0.0,0.0,0.0,7.6,12476
0.0,0.0,0.0,0.0,0.0,7.47,12477
0.0,0.0,0.0,0.0,0.0,7.3,12478
0.0,0.0,0.0,0.0,0.0,7.2,12479
0.0,0.0,0.0,0.0,0.0,7.07,12480
0.0,0.0,0.0,0.0,0.0,7.06,12481
0.0,0.0,0.0,0.0,0.0,7.0,12482
0.0,0.0,0.0,0.0,0.0,6.7,12483
0.0,0.0,0.0,0.0,0.0,6.6,12484
0.0,0.0,0.0,0.0,0.0,6.5,12485
6.49,2.57,2.68,0.25,0.99,0.0,12486
0.0,0.0,0.0,0.0,0.0,6.4,12487
0.0,0.0,0.0,0.0,0.0,6.39,12488
0.0,0.0,0.0,0.0,0.0,6.3,12489
0.0,0.0,0.0,0.0,0.0,6.02,12490
0.0,0.0,0.0,0.0,0.0,6.0,12491
0.0,0.0,0.0,0.0,0.0,5.5,12492
0.0,0.0,0.0,0.0,0.0,5.5,12493
0.0,0.0,0.0,0.0,0.0,5.5,12494
0.0,0.0,0.0,0.0,0.0,5.5,12495
0.0,0.0,0.0,0.0,0.0,5.4,12496
5.35,1.75,1.23,1.87,0.51,0.0,12497
0.0,0.0,0.0,0.0,0.0,5.22,12498
0.0,0.0,0.0,0.0,0.0,5.2,12499
5.1,3.59,1.09,0.05,0.37,0.0,12500
5.07,1.81,1.53,1.05,0.68,0.0,12501
5.03,2.94,1.62,0.02,0.45,0.0,12502
0.0,0.0,0.0,0.0,0.0,5.0,12503
4.96,3.41,0.99,0.09,0.46,0.0,12504
0.0,0.0,0.0,0.0,0.0,4.9,12505
0.0,0.0,0.0,0.0,0.0,4.9,12506
0.0,0.0,0.0,0.0,0.0,4.88,12507
0.0,0.0,0.0,0.0,0.0,4.56,12508
0.0,0.0,0.0,0.0,0.0,4.5,12509
4.47,2.89,1.03,0.13,0.41,0.0,12510
0.0,0.0,0.0,0.0,0.0,4.3,12511
0.0,0.0,0.0,0.0,0.0,4.3,12512
0.0,0.0,0.0,0.0,0.0,4.23,12513
0.0,0.0,0.0,0.0,0.0,4.2,12514
0.0,0.0,0.0,0.0,0.0,4.2,12515
0.0,0.0,0.0,0.0,0.0,4.1,12516
4.08,2.67,1.03,0.04,0.34,0.0,12517
0.0,0.0,0.0,0.0,0.0,4.0,12518
0.0,0.0,0.0,0.0,0.0,4.0,12519
4.0,2.18,1.15,0.07,0.61,0.0,12520
3.99,1.18,2.25,0.0,0.56,0.0,12521
0.0,0.0,0.0,0.0,0.0,3.98,12522
0.0,0.0,0.0,0.0,0.0,3.9,12523
0.0,0.0,0.0,0.0,0.0,3.8,12524
0.0,0.0,0.0,0.0,0.0,3.58,12525
0.0,0.0,0.0,0.0,0.0,3.5,12526
0.0,0.0,0.0,0.0,0.0,3.49,12527
3.36,1.24,1.5,0.08,0.54,0.0,12528
0.0,0.0,0.0,0.0,0.0,3.29,12529
0.0,0.0,0.0,0.0,0.0,3.29,12530
0.0,0.0,0.0,0.0,0.0,3.25,12531
0.0,0.0,0.0,0.0,0.0,3.2,12532
0.0,0.0,0.0,0.0,0.0,3.2,12533
0.0,0.0,0.0,0.0,0.0,3.2,12534
0.0,0.0,0.0,0.0,0.0,3.18,12535
3.17,1.54,1.04,0.1,0.49,0.0,12536
3.12,1.69,0.86,0.14,0.44,0.0,12537
0.0,0.0,0.0,0.0,0.0,3.1,12538
3.1,1.99,0.81,0.03,0.27,0.0,12539
3.04,1.94,0.84,0.03,0.24,0.0,12540
0.0,0.0,0.0,0.0,0.0,3.0,12541
0.0,0.0,0.0,0.0,0.0,3.0,12542
0.0,0.0,0.0,0.0,0.0,3.0,12543
0.0,0.0,0.0,0.0,0.0,3.0,12544
0.0,0.0,0.0,0.0,0.0,2.97,12545
0.0,0.0,0.0,0.0,0.0,2.93,12546
2.91,1.83,0.79,0.03,0.27,0.0,12547
0.0,0.0,0.0,0.0,0.0,2.9,12548
0.0,0.0,0.0,0.0,0.0,2.87,12549
2.86,2.09,0.63,0.03,0.11,0.0,12550
2.82,0.83,1.48,0.08,0.44,0.0,12551
0.0,0.0,0.0,0.0,0.0,2.8,12552
0.0,0.0,0.0,0.0,0.0,2.8,12553
2.66,0.78,0.75,0.89,0.23,0.0,12554
0.0,0.0,0.0,0.0,0.0,2.65,12555
0.0,0.0,0.0,0.0,0.0,2.6,12556
0.0,0.0,0.0,0.0,0.0,2.6,12557
0.0,0.0,0.0,0.0,0.0,2.58,12558
2.56,1.76,0.55,0.03,0.22,0.0,12559
2.5,2.29,0.02,0.0,0.19,0.0,12560
0.0,0.0,0.0,0.0,0.0,2.5,12561
0.0,0.0,0.0,0.0,0.0,2.5,12562
0.0,0.0,0.0,0.0,0.0,2.5,12563
0.0,0.0,0.0,0.0,0.0,2.5,12564
0.0,0.0,0.0,0.0,0.0,2.48,12565
0.0,0.0,0.0,0.0,0.0,2.48,12566
0.0,0.0,0.0,0.0,0.0,2.47,12567
0.0,0.0,0.0,0.0,0.0,2.41,12568
0.0,0.0,0.0,0.0,0.0,2.4,12569
0.0,0.0,0.0,0.0,0.0,2.4,12570
0.0,0.0,0.0,0.0,0.0,2.37,12571
0.0,0.0,0.0,0.0,0.0,2.36,12572
0.0,0.0,0.0,0.0,0.0,2.35,12573
0.0,0.0,0.0,0.0,0.0,2.35,12574
2.34,1.07,0.8,0.08,0.38,0.0,12575
0.0,0.0,0.0,0.0,0.0,2.31,12576
0.0,0.0,0.0,0.0,0.0,2.3,12577
0.0,0.0,0.0,0.0,0.0,2.3,12578
0.0,0.0,0.0,0.0,0.0,2.21,12579
0.0,0.0,0.0,0.0,0.0,2.21,12580
0.0,0.0,0.0,0.0,0.0,2.2,12581
0.0,0.0,0.0,0.0,0.0,2.2,12582
0.0,0.0,0.0,0.0,0.0,2.2,12583
2.19,1.3,0.67,0.01,0.21,0.0,12584
2.19,1.68,0.44,0.0,0.08,0.0,12585
2.18,0.0,0.0,2.17,0.01,0.0,12586
0.0,0.0,0.0,0.0,0.0,2.15,12587
0.0,0.0,0.0,0.0,0.0,2.15,12588
0.0,0.0,0.0,0.0,0.0,2.14,12589
0.0,0.0,0.0,0.0,0.0,2.1,12590
0.0,0.0,0.0,0.0,0.0,2.05,12591
2.05,0.75,0.53,0.54,0.22,0.0,12592
2.04,0.29,0.22,1.43,0.1,0.0,12593
0.0,0.0,0.0,0.0,0.0,2.0,12594
0.0,0.0,0.0,0.0,0.0,2.0,12595
0.0,0.0,0.0,0.0,0.0,2.0,12596
0.0,0.0,0.0,0.0,0.0,2.0,12597
0.0,0.0,0.0,0.0,0.0,2.0,12598
0.0,0.0,0.0,0.0,0.0,2.0,12599
0.0,0.0,0.0,0.0,0.0,1.96,12600
0.0,0.0,0.0,0.0,0.0,1.95,12601
1.93,1.0,0.72,0.0,0.21,0.0,12602
0.0,0.0,0.0,0.0,0.0,1.91,12603
0.0,0.0,0.0,0.0,0.0,1.9,12604
0.0,0.0,0.0,0.0,0.0,1.9,12605
0.0,0.0,0.0,0.0,0.0,1.9,12606
0.0,0.0,0.0,0.0,0.0,1.9,12607
1.88,1.37,0.44,0.0,0.08,0.0,12608
1.86,0.94,0.44,0.39,0.1,0.0,12609
1.83,1.13,0.53,0.0,0.17,0.0,12610
1.82,0.0,0.0,1.82,0.0,0.0,12611
0.0,0.0,0.0,0.0,0.0,1.8,12612
0.0,0.0,0.0,0.0,0.0,1.8,12613
0.0,0.0,0.0,0.0,0.0,1.8,12614
1.76,0.41,0.48,0.72,0.16,0.0,12615
0.0,0.0,0.0,0.0,0.0,1.73,12616
0.0,0.0,0.0,0.0,0.0,1.7,12617
0.0,0.0,0.0,0.0,0.0,1.7,12618
0.0,0.0,0.0,0.0,0.0,1.7,12619
0.0,0.0,0.0,0.0,0.0,1.7,12620
0.0,0.0,0.0,0.0,0.0,1.7,12621
0.0,0.0,0.0,0.0,0.0,1.7,12622
0.0,0.0,0.0,0.0,0.0,1.69,12623
1.69,1.52,0.12,0.0,0.05,0.0,12624
1.67,0.96,0.42,0.08,0.21,0.0,12625
0.0,0.0,0.0,0.0,0.0,1.65,12626
0.0,0.0,0.0,0.0,0.0,1.65,12627
1.64,0.62,0.34,0.48,0.2,0.0,12628
0.0,0.0,0.0,0.0,0.0,1.6,12629
0.0,0.0,0.0,0.0,0.0,1.6,12630
0.0,0.0,0.0,0.0,0.0,1.6,12631
0.0,0.0,0.0,0.0,0.0,1.6,12632
1.54,0.83,0.44,0.08,0.19,0.0,12633
0.0,0.0,0.0,0.0,0.0,1.53,12634
0.0,0.0,0.0,0.0,0.0,1.53,12635
0.0,0.0,0.0,0.0,0.0,1.5,12636
1.49,0.58,0.67,0.0,0.25,0.0,12637
0.0,0.0,0.0,0.0,0.0,1.49,12638
0.0,0.0,0.0,0.0,0.0,1.46,12639
1.46,0.65,0.58,0.03,0.2,0.0,12640
1.46,0.78,0.46,0.03,0.18,0.0,12641
1.43,0.62,0.57,0.0,0.24,0.0,12642
0.0,0.0,0.0,0.0,0.0,1.42,12643
0.0,0.0,0.0,0.0,0.0,1.4,12644
0.0,0.0,0.0,0.0,0.0,1.4,12645
0.0,0.0,0.0,0.0,0.0,1.4,12646
0.0,0.0,0.0,0.0,0.0,1.4,12647
